ProbeName	oil_1_1_Median	oil_1_3_Median	oil_2_4_Median	oil_2_5_Median	oil_2_6_Median	oil_3_7_Median	oil_3_8_Median	oil_3_9_Median	no_4_10_Median	no_4_11_Median	no_5_13_Median	no_5_14_Median	no_5_15_Median	no_6_16_Median	no_6_17_Median	no_6_18_Median	oil_1_19_Median	no_4_20_Median
CUST_10488_PI428634872	-3.874025187	-3.834268509	-4.005211384	-4.361022526	-4.049909303	-3.945712551	-3.998126283	-3.692690467	-3.859013596	-4.187508151	-3.833470007	-4.246396347	-4.151284769	-3.903246513	-3.586902507	-3.804166152	-4.300675671	-4.296709436
CUST_10489_PI428634872	-2.519329597	-2.245830449	-1.885998575	-1.459353017	-2.305968293	-1.705722202	-1.990637761	-1.531491342	-2.05453918	-2.221164333	-2.200113949	-2.035767334	-1.97722824	-1.337853811	-1.544898767	-1.251372816	-2.061350824	-2.459941984
CUST_1048_PI428634872	-5.877207081	-2.698678723	-5.187337929	-4.885567356	-4.657237721	-4.720899332	-4.601589539	-4.837176835	-4.041280381	-3.981511257	-3.751064217	-3.709591323	-3.711126733	-4.426341401	-5.101472595	-4.67047911	-5.244486175	-3.546991075
CUST_10490_PI428634872	-0.291859168	0.8488051455	-0.031882108	-0.751804646	-0.248805027	-0.428744141	-0.348338017	-1.018969782	0.4422674946	0.4438015691	0.9491697507	0.9605622324	0.768283477	-1.592952627	-1.813592828	-1.729483096	-1.190711833	0.8889098334
CUST_10491_PI428634872	-0.517017428	-0.471710985	0.2159239241	0.0116766437	-0.111816393	0.3470244255	0.0931199704	0.1211478287	0.59918587	0.7049890943	0.5310731564	0.4032108064	0.5225533009	0.9913849454	1.2607369892	1.1258223045	0.4624660213	0.3603301885
CUST_10492_PI428634872	-0.090258619	-0.18041253	-0.066671865	-0.154148595	-0.146083128	-0.127911835	-0.167161521	-0.22180594	0.4947104355	0.3467822084	1.0174000231	0.9340847268	0.8711168801	0.184764781	0.321508291	0.0729160137	-0.012612558	0.527885968
CUST_10493_PI428634872	0.0301819042	0.8536588519	0.0029525306	-0.320724885	-0.417474215	-0.259969279	-0.15703854	-0.38923637	-0.315876765	-0.297564171	-0.496388959	-0.475810158	-0.227676991	-0.882354601	-0.887625622	-0.845781096	-0.440255831	-0.256309105
CUST_10494_PI428634872	-4.743437366	-4.904987663	-4.719833488	-4.962004466	-4.811318375	-4.25104269	-4.346436155	-4.48107555	-4.067263229	-3.944506393	-3.659330925	-4.106269325	-3.844454318	-4.393829234	-3.728306365	-4.353038728	-4.448662172	-3.164128796
CUST_10495_PI428634872	4.4985653703	3.5700427471	3.7109407045	3.8901557313	3.7410374985	3.6842407385	3.7518220565	4.2546042267	3.4001607701	3.1171975783	3.2607304324	3.3687605831	3.2338507252	4.0089796709	4.1376088917	3.9569471465	3.4007767583	3.0793738106
CUST_10496_PI428634872	-5.801881047	-6.269372623	-5.732262405	-5.909653114	-4.642985386	-5.905114859	-4.706172043	-5.433054419	1.0359702381	0.610964632	1.6369227259	1.7178376189	1.5926779467	-7.635338805	-7.267578804	-6.831914677	-6.895913532	0.4790492609
CUST_10497_PI428634872	-0.190939507	-0.18084475	-0.251373867	-0.158140994	-0.433198976	-0.593596758	-0.66990865	-0.640043845	-0.307203415	-0.443068831	-0.380377013	-0.274544034	-0.341545072	-0.440061491	-0.4141377	-0.40523686	-0.293949191	-0.709399774
CUST_10498_PI428634872	1.3557122224	1.0771954112	1.1694691624	1.3927553776	1.4404646027	1.2077683544	1.1198695245	1.0987997919	1.1784485103	1.2570857123	1.3186466837	1.2577826606	1.2795837511	1.4282160921	1.4399385867	1.2920802152	1.324809152	1.4626347323
CUST_10499_PI428634872	-2.469762193	-2.547884017	-2.670941326	-2.310135562	-2.333789062	-1.468358399	-1.168585259	-1.464887199	-1.46214519	-0.986683959	-1.736665146	-1.803264751	-1.882085176	-1.95078623	-1.98681533	-1.851557719	-2.670369615	-1.143754958
CUST_1049_PI428634872	-6.565341807	-6.985185884	-7.479401422	-6.920911465		-7.471972693		-6.397460923	-7.178748589	-7.38408539	-6.719598312	-6.957486533	-6.929987384	-6.795189743	-7.674729814	-6.738560072	-7.022213274	-7.25095775
CUST_104_PI428634872	-0.550535517	-0.427786441	-0.399902053	-0.09796543	-0.505403034	-0.432403406	-0.43789283	-0.563346707	-0.477225055	-0.545979039	-0.501022245	-0.415889178	-0.32153889	-0.538728445	-0.578010014	-0.47054559	-0.489411962	-0.493982225
CUST_10500_PI428634872	-4.843719362	-3.519329238	-4.817107136	-3.719622883	-5.004189388	-3.936512663	-3.862316326	-3.651654917	-5.418028987	-4.15749079	-4.786310851	-4.615588237	-4.623823851	-5.058368897	-5.52263948	-4.612185146	-3.761580351	-4.314951731
CUST_10501_PI428634872	-2.727537287	-3.190541802	-3.564941087	-4.014467773	-2.855580386	-4.365738847	-5.260880643	-5.959012007	-3.567253827	-4.477190779	-3.224535893	-3.448421353	-2.774720917	-4.47288769	-3.451744759	-5.197536913	-3.97421205	-4.360360216
CUST_10502_PI428634872	-4.923185116	-4.849370492	-4.273175977	-4.132828925	-4.593519763	-5.224933833	-4.825827416	-4.530740708	-3.976196339	-4.080840902	-5.106123307	-4.754102956	-4.824822373	-4.615370599	-4.678399963	-4.08119117	-4.567331205	-4.972596718
CUST_10503_PI428634872	0.0472126073	-0.560719778	-0.512886385	-0.487976253	-0.281784484	-0.75366938	-0.645003672	-0.809885182	-0.368103136	-0.456120147	-0.100794181	-0.26492068	-0.224881486	-0.698435111	-0.606372637	-0.813527002	-0.184690365	-0.36566662
CUST_10505_PI428634872	-1.885134504	-0.843133886	-0.674536853	2.1629452595	0.0460012309	1.1906453363	1.9910662609	1.7702070519	-2.434446706	0.2026400319	-1.179334913	-0.423830154	-0.090491366	0.0700972137	1.6740014802	0.4065786904	2.1506228345	-0.029604221
CUST_10506_PI428634872	0.8037271061	0.4442196686	1.0392589114	0.8684322155	0.9613056763	1.1087298913	0.9592160281	0.9478911191	1.1717633371	1.2957383887	1.2682281369	1.2156177547	1.1193610144	1.032678915	0.9654874963	0.9834851081	0.1998393907	0.9468231983
CUST_10508_PI428634872	-1.772262164	-1.543572675	-1.375036032	-1.371233394	-1.625619256	-1.08709188	-1.093447858	-0.924537965	-1.546815861	-1.263718858	-1.662432657	-1.486259019	-1.577130481	-1.175188436	-1.163559403	-1.184303674	-1.380724142	-1.19171002
CUST_10509_PI428634872	-2.726407224	-2.182736152	-2.639257496	-2.575272081	-2.665314397	-2.582517969	-2.654120417	-2.534777812	-2.321856901	-2.110721333	-2.297533224	-2.201332139	-2.202524582	-2.530380528	-2.730321209	-2.578148023	-2.553029505	-1.768754521
CUST_1050_PI428634872	-4.873726593	-5.853546223	-6.088833132	-5.565739835	-5.88297586	-5.521452491	-5.223789308	-5.62870955	-6.134611266	-6.868271042	-6.093385827	-6.542243444	-6.789825252	-6.216875264	-6.639574057	-6.703283057	-6.177894451	-6.838230038
CUST_10510_PI428634872	1.1931482159	2.0281335978	1.5782002855	1.1236179655	1.2358788105	1.1542017916	1.2274980961	0.9784514699	0.8329200499	0.9837066078	0.5632839126	0.6291817436	0.6482738419	1.0775743857	1.1145480303	1.1190324854	1.4200585115	1.1550330418
CUST_10511_PI428634872	6.4345916637	5.9167204815	6.0585262776	6.3311640027	7.1196813713	6.4689030867	6.7842334716	6.5985302764	5.5845168503	5.9511683033	5.6803937657	5.9570527687	5.8430509676	6.094317749	6.0802656979	6.1049623998	5.9389655665	5.4135122098
CUST_10512_PI428634872	-2.859775164	-2.88741935	-3.065502261	-2.987654691	-2.884064886	-3.64392121	-3.53075107	-3.935694674	-3.38913672	-3.420654517	-3.735576074	-3.707984292	-3.710704284	-4.026451781	-3.422011031	-3.661383632	-3.204371823	-3.256331637
CUST_10513_PI428634872	-1.384776716	-1.314335563	-1.111969825	-1.212932994	-0.999911427	-1.398015316	-1.035974818	-1.323802129	-0.700518947	-1.132762541	-1.175807067	-1.460555485	-1.419654685	-1.082900591	-0.765173753	-0.871436804	-0.953002236	-0.969080224
CUST_10514_PI428634872	0.9665037924	1.0848204499	1.0018827092	0.7785667859	0.9419779361	0.7876978274	0.8230223171	1.0766315265	1.090767805	0.8792430018	1.0043833621	0.9362889775	0.9777296896	0.8646238445	0.9026157786	0.8317780162	0.7700996768	0.8774875742
CUST_10515_PI428634872	-5.61615743	-5.200896232	-5.225992304	-4.893578013	-5.411764532	-5.501044182	-5.112138433	-5.098610333	-5.26355722	-5.165988004	-4.825639701	-4.932109595	-5.235459124	-4.774018902	-5.564932694	-5.113465623	-5.97165583	-5.051539211
CUST_10516_PI428634872	2.6023360948	2.1992933839	0.4010581554	0.5223586544	1.1205520007	1.6320268093	0.5830739951	0.4895197791	0.492716105	0.163977691	2.3404214751	1.5592714263	1.2644218469	1.9065032354	2.6175120498	1.3091078874	1.8570981256	0.4279788122
CUST_10518_PI428634872	0.8174666522	0.5458872654	0.544944542	0.5563685812	0.6422138006	0.9285003808	0.7229421811	0.6155441755	0.649213952	0.6988959985	1.1626088697	1.1774815726	1.1366491008	0.788888606	0.8878830889	0.7244432567	0.6911138874	0.8871680631
CUST_10519_PI428634872	1.113955781	1.1500975824	1.6393365039	1.2454866623	1.2600156237	1.5625746188	1.4637283367	1.5056067303	1.5332040653	1.6244672899	1.529539988	1.5935543253	1.6913148513	1.5042320127	1.4836557029	1.3206909369	1.3825672798	1.2731092214
CUST_1051_PI428634872	-1.315616824	-0.633331035	-1.411338229	-1.226986192	-0.984821448	-1.606437888	-1.427708688	-1.818308694	-1.478716511	-1.980584795	-1.250643388	-1.44827842	-1.329703863	-2.583728728	-2.737474981	-2.567011438	-1.356758692	-1.780242087
CUST_10520_PI428634872	-1.053926287	-1.176587638	-0.848830967	-0.827783216	-0.202593186	-0.879723487	-0.610453423	-0.347149585	1.0070880016	1.2079414125	0.9928013427	1.3056005144	1.3289514649	-2.585891389	-2.714881672	-2.563621777	-1.818848919	1.3998152561
CUST_10521_PI428634872	-6.560659882	-6.771408808	-7.048146351	-6.08015059	-6.9198997	-6.773261026	-6.799051738	-6.068365226	-6.02042969	-6.157617697	-5.878767553	-5.866382672	-6.658971749	-5.60672782	-5.473570186	-5.265024864	-6.450302559	-5.509155354
CUST_10522_PI428634872	-5.786835376	-6.523471987	-6.616911526	-6.961281474	-7.035772465	-7.109080813	-6.661328035	-7.05845222		-6.318235047			-7.243394792	-5.91523229	-6.293903439	-6.98678819	-6.308334009	-8.112112748
CUST_10523_PI428634872	-1.223932432	-1.347829177	-1.046561178	-0.901991103	-0.968372988	-0.656232657	-0.602749039	-0.62730271	-0.411795977	-0.56718076	-0.519940712	-0.345112859	-0.1162318	-0.78537397	-0.692821153	-0.70807129	-0.75283782	-0.630759956
CUST_10524_PI428634872	-2.249004077	-0.38938854	-1.243313581	-1.227951181	-1.542168373	-2.494243168	-1.323175284	-4.031100097	-1.773497347	-1.562185067	-2.835084194	-2.053326815	-2.276173541	-4.390301239	-4.649909609	-3.477575607	-1.973226098	-1.074092887
CUST_10525_PI428634872	-1.459904065	-1.806469982	-1.291081982	-1.261899476	-1.193604506	-1.718154223	-1.928341305	-1.753073956	-0.703090455	-0.607738454	-0.616932328	-0.768064556	-0.794655167	-1.515884357	-1.393211769	-1.309989963	-1.172525974	-0.33968625
CUST_10526_PI428634872	-3.842095737	-4.623002003	-5.144351975	-4.48403984	-4.439795177	-5.139861792	-4.290617608	-4.615720242	-4.46351937	-5.245957604	-4.319513847	-4.597544022	-4.988586262	-5.133983284	-4.852125219	-5.162110181	-4.737025602	-5.221084298
CUST_10527_PI428634872	-0.646482997	-0.286612284	-0.082638168	-0.475517329	-1.006825919	-0.145206839	-0.787464216	-0.483434452	0.5353758773	0.4142630704	1.1174081448	1.1628275899	1.1156272761	-0.573719714	-0.736641025	-0.66922013	-0.170709119	0.1792475072
CUST_10528_PI428634872	-1.027694857	-0.289919628	-0.929147552	-1.157172303	-1.362469167	-1.209520822	-1.131859304	-1.661332257	-1.446847232	-1.365493055	-1.145684068	-1.221282006	-1.156628174	-1.479912787	-1.197843122	-1.313005176	-1.022789545	-0.475981085
CUST_10529_PI428634872	-3.633305825	-3.359982328	-3.275281948	-2.517892884	-3.656043529	-2.878664505	-3.414161448	-2.678498087	-2.358048697	-2.419864896	-2.36540268	-2.429291438	-2.283686633	-1.872820135	-2.125888118	-1.949422262	-2.791917228	-2.413961233
CUST_1052_PI428634872	-0.689852008	-0.780128522	-0.688704821	-0.749788363	-0.632706808	-0.843196621	-0.649695081	-0.809954756	-1.044468155	-1.007359754	-0.983930625	-0.963369747	-0.891022314	-1.39384135	-1.373846352	-1.406463111	-0.710931135	-1.024017706
CUST_10530_PI428634872	-0.105554162	-0.166652036	-0.008526589	0.0435746364	0.0086770627	-0.507903252	-0.155429271	-0.895664267	-0.279885285	-0.692372074	-0.11012986	-0.099646618	0.0294502184	-0.218446264	-0.139176731	-0.290406449	-0.090731463	-0.165602784
CUST_10531_PI428634872	1.3405795351	0.8350819526	1.2199474419	1.1342982051	1.5007342741	1.1297164355	1.0935209046	0.7127544528	0.8645205499	0.7255009076	1.0067262769	1.0726688878	1.0652859041	0.5645025898	0.6111456243	0.6401665432	1.0703491505	0.8936055017
CUST_10532_PI428634872	-0.37468458	-0.040037936	-0.421165572	-0.289455918	-0.51299058	-0.494848896	-0.551978316	-0.632825424	-0.343109916	-0.374234139	-0.390524681	-0.551328747	-0.428692509	-0.391593716	-0.451376021	-0.243536734	-0.046236756	-0.347209081
CUST_10533_PI428634872	0.0931738465	-0.184111792	-0.016614694	-0.047923526	0.1074563437	-0.225901777	-0.11788708	-0.26858853	-0.368326604	-0.240519901	-0.184068557	-0.067013365	-0.186488151	-0.272350821	-0.519882726	-0.479938834	-0.249240064	-0.072700219
CUST_10534_PI428634872	-1.669376908	-1.255652872	-1.421856475	-1.417566956	-1.230792189	-1.164586122	-1.382661981	-1.262059434	-1.091801235	-0.847822329	-0.792167714	-0.823568442	-0.741586013	-1.330563531	-1.329108866	-1.289444878	-1.273804017	-0.675436306
CUST_10535_PI428634872	-2.791567455	-3.543808399	-3.090464015	-3.529875313	-4.048905926	-3.026303209	-2.715010044	-3.088804265	-2.791398779	-2.902888965	-1.757454654	-1.604126354	-1.598511112	-3.246872303	-3.395183792	-3.238833384	-2.310595421	-3.316973703
CUST_10536_PI428634872		-7.990981522	-7.595775214		-7.07905862	-7.086497139	-7.354989937			-7.789115871	-7.580297131		-8.077073717	-6.340856819	-7.439892393	-7.270804292	-6.129465153	-6.994074916
CUST_10537_PI428634872	-1.784006391	-1.581625971	-1.959085245	-2.088451033	-1.857234243	-2.122610138	-2.177542619	-2.235948606	-2.335138888	-2.232482505	-2.006945289	-2.043926401	-1.98948894	-1.576335668	-1.658914731	-1.709785455	-1.49266682	-2.143920485
CUST_10538_PI428634872	1.7041015332	1.7246503618	1.5598301715	1.5583048589	1.4692700281	1.8239770351	1.508356249	1.9460865977	1.7894784842	1.8669421233	1.245507091	1.2796148648	1.2788797676	1.6615158873	1.6480797387	1.4881035403	1.676694405	1.5374967819
CUST_10539_PI428634872	-0.418432181	-0.138083249	-0.155757366	-0.044645553	-0.211684937	0.3960382037	0.4933908788	0.6117975964	0.2881483108	0.6886401844	0.4811998314	0.4435547916	0.4302449067	0.6221380754	0.5195981847	0.4356705186	0.042603126	0.2362662954
CUST_1053_PI428634872	-3.78825815	-3.364275135	-3.359349787	-3.028974609	-3.57827618	-3.010412531	-3.088309972	-2.825540432	-2.817213071	-2.802218717	-2.771567522	-2.914396685	-2.693440346	-2.663980447	-2.755173378	-2.584232966	-3.185051647	-2.835397707
CUST_10540_PI428634872	0.3444956707	0.2269784118	-0.039922196	-0.141660833	0.0792326526	-0.193022808	-0.659864902	-0.948169836	-0.547152544	-0.461562793	0.5029907715	0.4223464402	0.3113587126	-0.253084683	0.1144458635	-0.25657327	0.251366612	-0.025586289
CUST_10541_PI428634872	0.2310333877	-0.670998982	-1.610513436	-1.302952731	-1.719434599	-1.144878797	-1.90714148	-0.973919405	0.0629747393	-0.536772903	0.2800589172	-0.03098484	0.0522657942	-0.181041246	0.5432003187	-0.121960771	-1.043064469	-0.34621046
CUST_10542_PI428634872	-0.581072782	-0.311248968	-0.702643509	-0.815412758	-0.629738828	-0.585302677	-0.448388416	-0.682627646	-0.547134868	-0.616352526	-0.551886205	-0.497674115	-0.501406137	-0.745278948	-0.826495366	-0.777728756	-0.635508385	-0.719237558
CUST_10543_PI428634872	-6.352983857	-3.708792608	-7.456867922	-7.273425893		-6.814106176	-7.787610303	-7.625862143	-7.085848633	-7.95110938	-7.381591149	-7.076193517	-7.361824099	-7.679031412	-6.479700049	-6.682111489	-7.311504594	-8.006299864
CUST_10544_PI428634872	0.5779746865	1.6166606913	0.8621172993	1.0420844934	0.8281019113	0.7760149554	0.9167949103	1.2860957104	0.2563308014	0.7154956003	0.5926591914	0.7111837477	0.6869299978	0.6045483204	0.3398512822	0.5941317404	0.9621215846	0.4783101896
CUST_10545_PI428634872	1.3725836773	1.2522562883	1.595955963	1.5897471575	1.2876491615	1.3074145618	1.3378588321	1.2632646263	1.3666116115	1.4442128779	1.5742182102	1.5606046979	1.522733257	1.451676589	1.7893476898	1.6102190165	1.8235952279	1.2948995893
CUST_10546_PI428634872	1.8541882499	1.140043579	1.7843336101	1.5257055061	1.7930806854	1.6225854274	1.6881953703	1.2976942063	1.0024934448	0.7931626104	1.45159317	1.3283405993	1.2891867371	1.1704691919	1.1493108971	1.0674513257	1.6466568926	1.2978031034
CUST_10547_PI428634872	-2.48346984	-2.434782882	-2.41510266	-2.470833347	-2.737684025	-2.310754146	-2.496328603	-2.652713591	-1.640075382	-1.648417789	-1.612146793	-1.839981193	-1.881973471	-2.738664677	-2.531435172	-2.706674306	-2.234004221	-1.470389056
CUST_10548_PI428634872	-0.364711451	-0.648200848	-0.624593839	-0.657586552	-0.255391495	-0.301815914	-0.424109786	-0.405616866	-1.332427543	-1.261061593	-1.15810941	-1.100026183	-1.11256944	-0.830105738	-0.466843906	-0.580129779	-0.716293559	-0.682766759
CUST_10549_PI428634872	1.6945603922	1.2016314965	1.9485608184	1.7237383287	1.7739458309	2.4476191377	2.4917642564	2.3884991957	1.5588451788	1.7278823926	1.4708932023	1.350319001	1.5114902628	2.3689761581	2.5088806441	2.3224929107	1.6070091973	1.5260237365
CUST_1054_PI428634872	-2.503145753	-2.088104523	-2.419343031	-2.599413994	-2.374663459	-3.420255137	-3.442713114	-3.370898737	-3.133717887	-2.788945888	-2.174903473	-1.848297202	-1.99618717	-3.560638411	-3.410535662	-3.198529292	-2.869972703	-2.250166727
CUST_10550_PI428634872	-0.034209335	0.4441159245	0.2604146174	0.2770387778	0.4594353259	0.5088314734	0.4888038655	0.6516429226	-0.158626119	0.0090984931	-0.124098403	-0.099203794	-0.008311815	0.1359708535	-0.102600504	0.0124634589	0.0641847278	0.0900181925
CUST_10551_PI428634872	0.7154885069	0.4814499984	0.6217167837	0.7569324901	0.7404815282	0.662530338	0.7174788649	0.2774451123	0.247352942	0.1329520418	0.6907440047	0.5719409602	0.5366254908	0.6150107559	0.8527920316	0.7993342786	0.8232076195	0.572739218
CUST_10552_PI428634872	-0.990611318	-0.448154755	-0.943154953	-0.742967749	-1.034930633	-0.766208434	-0.615107715	-0.819798123	-0.101621106	-0.090898803	-0.175423965	-0.039207198	-0.079687027	-1.290802387	-1.300641862	-1.325446829	-0.724161394	-0.017892515
CUST_10554_PI428634872	0.6281699798	1.3161473753	2.821281896	2.4430399162	3.1237024368	3.1515371095	3.1193575226	3.9398098327	4.956332817	4.4012305914	4.2881753613	4.5923027763	4.5291767308	1.5396205395	1.6646205379	2.0279893899	0.9252936325	4.3636714002
CUST_10555_PI428634872	-1.029725266	-1.588460448	-0.956200564	-0.808590199	-1.409208418	-0.78505985	-1.935232922	-1.056025457	-1.127569796	-0.486423178	-0.966397954	-1.904863106	-1.380751577	0.0270025985	0.4819366652	0.3356491309	-0.03622514	-0.566934128
CUST_10556_PI428634872	-5.892761817	-7.941093731			-6.316116017	-7.045892977	-6.764724436		-6.662084996		-6.34766795	-7.61355091			-6.407401583		-6.214039413	-6.817550381
CUST_10557_PI428634872	0.1660205935	-0.028459036	0.0789944698	0.1868583639	0.0344373411	-0.031308001	-0.103498419	-0.063047095	-0.028741673	-0.005893623	0.1123792625	0.1040056431	0.1402214686	-0.121030694	-0.116693795	-0.239901873	0.3664598652	-0.023160159
CUST_10558_PI428634872	-0.536565939	-0.895670748	-0.650975905	-0.581613159	-0.789920425	-0.291969674	-0.559215277	-0.114055131	-0.53876817	-0.619327275	-1.565131595	-1.762545595	-1.275883656	-0.081608073	-0.510551873	-0.241166723	-0.572132881	-0.959628426
CUST_10559_PI428634872	-0.063436966	-0.532262573	-0.161690267	-0.024050182	-0.04865959	0.047406047	-0.095770981	-0.016291458	0.266105486	0.424099316	0.5906024223	0.6173190165	0.6733520012	-0.410282515	-0.320179964	-0.460713947	-0.046190245	0.4669221592
CUST_1055_PI428634872	-0.064930509	-0.045406661	-0.335985035	-0.137984342	-0.426002361	0.1355874059	-0.237631983	-0.391468133	-0.47755878	-0.511171997	-0.068241815	-0.25775564	-0.388181841	-0.567904952	-0.268802924	-0.250678158	0.0936635216	-0.265043122
CUST_10560_PI428634872	-2.336274583	-2.872531656	-3.566946092	-3.46697614	-3.216511342	-2.771047157	-2.576859671	-2.104427111	-1.886554031	-2.620907156	-3.283656783	-3.200285127	-2.972196735	-2.905406817	-2.709647643	-3.063874665	-2.740562644	-2.617462001
CUST_10562_PI428634872	-2.350565893	-2.479608508	-2.513913068	-2.443347713	-2.973620081	-2.413818824	-2.721887774	-2.515225021	-2.737728186	-3.252011416	-2.807648989	-2.877804186	-2.911356465	-3.38586201	-3.234396109	-3.445860171	-2.283070268	-3.004267277
CUST_10563_PI428634872	-2.100898653	-1.682739211	-1.949163048	-1.948774213	-1.773262711	-2.672947065	-2.769946756	-2.61007867	-1.848414024	-1.937823996	-1.366620435	-1.512589151	-1.480098435	-2.534063659	-2.278118989	-2.266875239	-1.941495325	-1.717328641
CUST_10564_PI428634872	-0.041531125	-0.163231961	0.1558053364	0.1215752179	0.3610925517	0.4462187572	0.5291626667	0.2344777637	0.3771271296	0.2568273036	0.4760772413	0.4206460091	0.4421177515	0.1819962916	0.3943190788	0.2415057448	-0.060472697	0.3053621948
CUST_10565_PI428634872	0.7694873342	0.4700655811	0.3429368769	0.4754689913	0.4625688117	0.122952381	0.3426657282	0.1954901686	0.1895569794	0.3370887047	0.5222962918	0.5473637852	0.5339069417	0.3079809547	0.1495100306	0.2135341727	0.5042611154	0.1566741479
CUST_10566_PI428634872	0.9267911294	0.7113211784	1.0380467003	0.7384679637	0.915573034	1.3260291254	1.0210588602	1.1164003705	0.6826307082	0.3961025782	0.8175683139	0.6288937657	0.6171216024	0.938787399	1.0464223221	0.9560358443	1.0296088258	0.5255906602
CUST_10567_PI428634872	-5.962027197	-6.273674221	-6.203086739	-5.964819118	-5.603991138	-6.749890144	-5.76982828	-6.260516227	-6.016099312	-6.489815528	-6.565198176	-6.160703087	-6.643805955	-6.51946845	-6.557584394	-6.707028917	-6.048695165	-7.374984506
CUST_10569_PI428634872	0.4052874319	-0.192044283	0.1626200425	0.168860036	0.3961260899	-0.451052443	-0.463859905	-0.695066693	-0.104015896	-0.238581339	0.1071241278	0.1551056651	0.191739423	-0.39770368	-0.471816028	-0.553967718	-0.248887051	0.0525949536
CUST_1056_PI428634872	-0.479373705	-0.557565771	-0.536749723	-0.413227447	-0.580562035	-0.449533633	-0.552733573	-0.911141471	-1.709403799	-1.962088528	-0.691315003	-0.605285166	-0.688620804	-0.372253311	-0.113209624	-0.129613066	-0.4218722	-1.174219312
CUST_10570_PI428634872	0.7228375633	0.9410247823	0.8381167935	0.7074426289	0.6909922827	0.981390826	1.0699664091	1.059801599	0.440086877	0.6158779589	0.6508958049	0.5435199577	0.663659231	1.180140277	1.3535270579	1.2198920969	0.8143125772	0.3109067238
CUST_10571_PI428634872	-0.314400779	0.589015962	-0.152073135	-0.012853324	-0.082570807	-0.570217949	-0.497070443	-0.27175595	-0.430076058	-0.275180824	-1.202399501	-0.946566984	-0.927029726	-0.301211876	-0.539274208	-0.233630875	-0.372915879	-0.262496428
CUST_10572_PI428634872	0.2665807917	-0.222606294	-0.403058241	-0.476149531	0.0475180005	-0.18113594	-0.573208118	-0.676990939	-0.694436502	-0.931417406	-0.731766466	-0.675075519	-0.756500358	-0.860706103	-0.697990703	-0.833185293	-0.23207188	-0.842494297
CUST_10573_PI428634872	-1.461026487	-0.580706342	-0.739634645	-0.830720704	-1.026412643	-0.801846674	-1.138010668	-1.217804148	-0.657410263	-0.449169332	0.2176243928	0.180279657	0.2121071318	-1.209226912	-1.357554654	-1.328971772	-0.843929918	-0.416592614
CUST_10574_PI428634872	-2.470240656	-3.450418916	-3.531104851	-2.929455359	-2.320082563	-2.756769936	-3.13169922	-2.342041792	-1.857405177	-1.918760959	-1.77197814	-2.85622441	-3.56433633	-1.648232175	-1.581327916	-1.780646156	-2.7458617	-1.891158985
CUST_10575_PI428634872	-3.589884467	-4.019480753	-3.255634844	-2.926985158	-3.494658285	-3.018606738	-3.544203629	-3.491318449	-0.96896413	-0.875618248	-1.989019697	-1.680927215	-1.791624916	-1.302543647	-1.858473505	-1.505025833	-2.517424871	-1.51325279
CUST_10576_PI428634872	1.3909016264	2.0689880311	1.4931933183	1.5142065951	1.3892216631	1.7101829557	1.4982173557	1.4483400374	1.4270789416	1.4944477269	1.3786021459	1.4159670972	1.4941958518	1.5960204268	1.5111693487	1.4312079181	1.558676451	1.6781416858
CUST_10577_PI428634872	-0.922811769	-1.002667941	-1.121101074	-1.109341678	-0.751383502	-1.204748771	-0.998328554	-1.278453885	-1.122086851	-1.133678402	-1.009944557	-1.024931654	-1.103905351	-1.11640035	-0.894889358	-1.076673719	-0.939113474	-1.136451464
CUST_10578_PI428634872	0.7809474711	0.7983217869	1.1869069711	1.5136912681	1.3597423676	2.1773523617	1.8601529753	2.3773300513	1.4742159015	1.7348631854	1.3883794241	1.0634449284	1.2838490802	1.7417030312	0.7387885611	1.7375395313	1.0260865345	1.3851208998
CUST_10579_PI428634872	-1.012613348	-0.681869374	-0.912519911	-0.711146543	-0.967664479	-0.989109278	-0.653802076	-0.937341312	-0.630946969	-0.550160626	-0.982407667	-0.949086824	-0.94660745	-0.645612729	-0.802778426	-0.647482698	-0.688291454	-0.501788782
CUST_1057_PI428634872	-4.279833635	-3.858441998	-3.864672754	-3.463762451	-4.204402917	-3.71453414	-3.68662746	-3.154934153	-2.74467903	-2.504997212	-3.044175661	-3.184024856	-3.23350522	-2.320420588	-2.674716403	-2.447401034	-3.455757759	-3.592644331
CUST_10580_PI428634872	-0.263216914	0.0022216762	0.047282739	-0.470344856	-0.363688482	-0.221562969	-0.582379507	-0.506282543	0.1745121178	-0.040821472	0.0335527465	0.0610928291	-0.009320549	0.1375047939	0.2176165741	0.2523832944	-0.054525869	0.2608241736
CUST_10581_PI428634872	-1.306626565	-1.08151282	-0.990443974	-0.874073834	-1.168572501	-0.933976086	-0.957617203	-1.140005874	-1.011693332	-0.963269291	-0.925493162	-0.982315495	-0.929132501	-1.158039567	-1.038738582	-1.026374131	-1.279023529	-0.808387769
CUST_10582_PI428634872	3.9643830809	-8.077372017	2.8048385212	3.2741743937	2.5660880771	3.8610733616	4.0141659377	3.4362905242	3.4889638128	3.4481863398	3.7075056148	3.9440400618	4.0237720396	3.3402378937	2.7941545883	3.3361322737	3.1300907302	4.0737768905
